year,category,occupation,count_all,count_category_all,year_total,percentage,salary
1980,"Management in Business, Science, and Arts",Funeral Directors,46800,10345520,226862400,4.560262079568937,50915.446581196586
1980,Architecture and Engineering,Electrical and Electronics Engineers,343740,2052880,226862400,0.9049009443609871,64395.084031535465
1980,Architecture and Engineering,"Petroleum, mining and geological engineers, including mining safety engineers",36520,2052880,226862400,0.9049009443609871,73094.98918400875
1980,Architecture and Engineering,Civil Engineers,221480,2052880,226862400,0.9049009443609871,63136.729795015344
1980,Architecture and Engineering,Drafters,373460,2052880,226862400,0.9049009443609871,36716.87965243935
1980,Architecture and Engineering,"Surveyors, Cartographers, and Photogrammetrists",51680,2052880,226862400,0.9049009443609871,34103.213041795665
1980,Architecture and Engineering,"Architects, Except Naval",118640,2052880,226862400,0.9049009443609871,57831.74919925826
1980,Architecture and Engineering,"Engineers, nec",281240,2052880,226862400,0.9049009443609871,66127.18921561656
1980,Architecture and Engineering,Chemical Engineers,62440,2052880,226862400,0.9049009443609871,69791.13677130044
1980,Architecture and Engineering,Marine Engineers and Naval Architects,19240,2052880,226862400,0.9049009443609871,66057.58575883576
1980,Architecture and Engineering,Mechanical Engineers,214740,2052880,226862400,0.9049009443609871,65107.797429449565
1980,Architecture and Engineering,"Industrial Engineers, including Health and Safety",210500,2052880,226862400,0.9049009443609871,56613.543776722094
1980,Architecture and Engineering,Materials Engineers,26900,2052880,226862400,0.9049009443609871,64647.666171003715
1980,Architecture and Engineering,Aerospace Engineers,92300,2052880,226862400,0.9049009443609871,71826.63358613217
1980,Building and Grounds Cleaning and Maintenance,Janitors and Building Cleaners,2766160,5239580,226862400,2.3095850171734056,19436.197262631227
1980,Building and Grounds Cleaning and Maintenance,First-Line Supervisors of Housekeeping and Janitorial Workers,137000,5239580,226862400,2.3095850171734056,32305.523284671533
1980,Building and Grounds Cleaning and Maintenance,Maids and Housekeeping Cleaners,1640920,5239580,226862400,2.3095850171734056,11269.80473149209
1980,Building and Grounds Cleaning and Maintenance,Grounds Maintenance Workers,627680,5239580,226862400,2.3095850171734056,16266.494814236552
1980,Building and Grounds Cleaning and Maintenance,Pest Control Workers,42440,5239580,226862400,2.3095850171734056,27884.206644674836
1980,Building and Grounds Cleaning and Maintenance,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",25380,5239580,226862400,2.3095850171734056,34021.17612293144
1980,"Arts, Design, Entertainment, Sports, and Media",Technical Writers,55760,1730880,226862400,0.7629646869644331,46168.356079626974
1980,"Arts, Design, Entertainment, Sports, and Media",Dancers and Choreographers,17660,1730880,226862400,0.7629646869644331,18833.036806342014
1980,"Arts, Design, Entertainment, Sports, and Media","Broadcast and Sound Engineering Technicians and Radio Operators, and media and communication equipment workers, all other",84960,1730880,226862400,0.7629646869644331,30596.95427259887
1980,"Arts, Design, Entertainment, Sports, and Media",Photographers,113340,1730880,226862400,0.7629646869644331,30784.44723839774
1980,"Arts, Design, Entertainment, Sports, and Media",Announcers,50780,1730880,226862400,0.7629646869644331,28681.29233950374
1980,"Arts, Design, Entertainment, Sports, and Media","Editors, News Analysts, Reporters, and Correspondents",245600,1730880,226862400,0.7629646869644331,37990.0957247557
1980,"Arts, Design, Entertainment, Sports, and Media",Artists and Related Workers,180120,1730880,226862400,0.7629646869644331,27992.527315123247
1980,"Arts, Design, Entertainment, Sports, and Media",Public Relations Specialists,141460,1730880,226862400,0.7629646869644331,43828.2705711862
1980,"Arts, Design, Entertainment, Sports, and Media",Designers,404200,1730880,226862400,0.7629646869644331,32489.80575210292
1980,"Arts, Design, Entertainment, Sports, and Media","Actors, Producers, and Directors",79860,1730880,226862400,0.7629646869644331,44869.15890308039
1980,"Arts, Design, Entertainment, Sports, and Media","Musicians, Singers, and Related Workers",166980,1730880,226862400,0.7629646869644331,22824.171637321833
1980,"Arts, Design, Entertainment, Sports, and Media",Writers and Authors,55040,1730880,226862400,0.7629646869644331,38956.23737281976
1980,"Arts, Design, Entertainment, Sports, and Media","Entertainers and Performers, Sports and Related Workers, All Other",62920,1730880,226862400,0.7629646869644331,26381.318579148123
1980,"Arts, Design, Entertainment, Sports, and Media","Athletes, Coaches, Umpires, and Related Workers",72200,1730880,226862400,0.7629646869644331,26471.929085872576
1980,"Education, Training, and Library",Secondary School Teachers,988140,5737120,226862400,2.5288985746426027,34882.03174145364
1980,"Education, Training, and Library","Archivists, Curators, and Museum Technicians",18440,5737120,226862400,2.5288985746426027,35679.49078091106
1980,"Education, Training, and Library",Elementary and Middle School Teachers,2810260,5737120,226862400,2.5288985746426027,30950.74933458114
1980,"Education, Training, and Library",Preschool and Kindergarten Teachers,242400,5737120,226862400,2.5288985746426027,13806.893564356435
1980,"Education, Training, and Library",Teacher Assistants,273340,5737120,226862400,2.5288985746426027,10757.229713909415
1980,"Education, Training, and Library",Other Teachers and Instructors,413820,5737120,226862400,2.5288985746426027,22894.32477888937
1980,"Education, Training, and Library",Postsecondary Teachers,722640,5737120,226862400,2.5288985746426027,44385.638941935125
1980,"Education, Training, and Library",Librarians,230040,5737120,226862400,2.5288985746426027,27450.302164840894
1980,"Education, Training, and Library",Special Education Teachers,38040,5737120,226862400,2.5288985746426027,27748.446766561516
1980,Social Service,Police Officers and Detectives,448440,8336020,226862400,3.6744828583317464,46508.798880563736
1980,Social Service,Registered Nurses,1547360,8336020,226862400,3.6744828583317464,29029.496038413818
1980,Social Service,Firefighters,214540,8336020,226862400,3.6744828583317464,45786.30325347254
1980,Social Service,"Medical Assistants and Other Healthcare Support Occupations, nec",2279540,8336020,226862400,3.6744828583317464,15057.350941418004
1980,Social Service,Dental Hygienists,55780,8336020,226862400,3.6744828583317464,25137.48287916816
1980,Social Service,Physicians and Surgeons,460260,8336020,226862400,3.6744828583317464,114092.02942901838
1980,Social Service,Clinical Laboratory Technologists and Technicians,285220,8336020,226862400,3.6744828583317464,27989.434348923634
1980,Social Service,"Health Technologists and Technicians, nec",179060,8336020,226862400,3.6744828583317464,25433.630291522393
1980,Social Service,"Sheriffs, Bailiffs, Correctional Officers, and Jailers",168760,8336020,226862400,3.6744828583317464,37040.40012443707
1980,Social Service,Dental Assistants,213340,8336020,226862400,3.6744828583317464,14386.551139026906
1980,Social Service,Security Guards and Gaming Surveillance Officers,720280,8336020,226862400,3.6744828583317464,26158.855361803744
1980,Social Service,Pharmacists,164240,8336020,226862400,3.6744828583317464,50692.49442888456
1980,Social Service,Physician Assistants,34320,8336020,226862400,3.6744828583317464,31182.446532634032
1980,Social Service,"Law enforcement workers, nec",109000,8336020,226862400,3.6744828583317464,7595.34490825688
1980,Social Service,Crossing Guards,58640,8336020,226862400,3.6744828583317464,12714.62227148704
1980,Social Service,Physical Therapists,50220,8336020,226862400,3.6744828583317464,33614.18409000398
1980,Social Service,First-Line Supervisors of Fire Fighting and Prevention Workers,23300,8336020,226862400,3.6744828583317464,58282.507725321884
1980,Social Service,"Therapists, nec",49700,8336020,226862400,3.6744828583317464,26279.943360160963
1980,Social Service,"Supervisors, Protective Service Workers, All Other",26220,8336020,226862400,3.6744828583317464,43565.28241800152
1980,Social Service,Dieticians and Nutritionists,81780,8336020,226862400,3.6744828583317464,25437.148447053067
1980,Social Service,Dentists,135620,8336020,226862400,3.6744828583317464,102704.86900899572
1980,Social Service,Optometrists,26480,8336020,226862400,3.6744828583317464,83317.33100453172
1980,Social Service,Health Diagnosing and Treating Practitioner Support Technicians,110060,8336020,226862400,3.6744828583317464,28164.990232600398
1980,Social Service,Medical Records and Health Information Technicians,18040,8336020,226862400,3.6744828583317464,27726.682649667404
1980,Social Service,First-Line Supervisors of Police and Detectives,55740,8336020,226862400,3.6744828583317464,56609.49111948331
1980,Social Service,Licensed Practical and Licensed Vocational Nurses,545160,8336020,226862400,3.6744828583317464,20239.61804791254
1980,Social Service,Respiratory Therapists,56080,8336020,226862400,3.6744828583317464,26954.34646932953
1980,Social Service,Veterinarians,37440,8336020,226862400,3.6744828583317464,73587.69003739316
1980,Social Service,"Healthcare Practitioners and Technical Occupations, nec",23800,8336020,226862400,3.6744828583317464,67127.49516806722
1980,Social Service,Fire Inspectors,27580,8336020,226862400,3.6744828583317464,37107.50416968818
1980,Social Service,"Opticians, Dispensing",53660,8336020,226862400,3.6744828583317464,30233.96654863958
1980,Social Service,Speech Language Pathologists,47400,8336020,226862400,3.6744828583317464,30209.33470464135
1980,Social Service,Occupational Therapists,21040,8336020,226862400,3.6744828583317464,27382.057034220532
1980,Social Service,Podiatrists,7920,8336020,226862400,3.6744828583317464,82937.97348484848
1980,Business Operations Specialists,"Compliance Officers, Except Agriculture",180660,1463320,226862400,0.645025354576166,45169.7443263589
1980,Business Operations Specialists,"Wholesale and Retail Buyers, Except Farm Products",190460,1463320,226862400,0.645025354576166,40943.23464244461
1980,Business Operations Specialists,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",214280,1463320,226862400,0.645025354576166,45610.10250606683
1980,Business Operations Specialists,"Human Resources, Training, and Labor Relations Specialists",475660,1463320,226862400,0.645025354576166,43809.69682125888
1980,Business Operations Specialists,Other Business Operations and Management Specialists,35340,1463320,226862400,0.645025354576166,45855.83545557442
1980,Business Operations Specialists,Management Analysts,133940,1463320,226862400,0.645025354576166,65693.23488129013
1980,Business Operations Specialists,"Claims Adjusters, Appraisers, Examiners, and Investigators",185800,1463320,226862400,0.645025354576166,32560.508638320774
1980,Business Operations Specialists,"Agents and Business Managers of Artists, Performers, and Athletes",24240,1463320,226862400,0.645025354576166,44544.193275577556
1980,Business Operations Specialists,"Buyers and Purchasing Agents, Farm Products",22940,1463320,226862400,0.645025354576166,46975.09677419355
1980,Financial Specialists,Accountants and Auditors,1113580,1587900,226862400,0.699939699130398,45902.39556655112
1980,Financial Specialists,"Financial Specialists, nec",454460,1587900,226862400,0.699939699130398,47563.60657703648
1980,Financial Specialists,Insurance Underwriters,19860,1587900,226862400,0.699939699130398,39250.12940584088
1980,"Farming, Fisheries, and Forestry",Fishing and hunting workers,79680,1768180,226862400,0.7794063714392513,30843.838227911645
1980,"Farming, Fisheries, and Forestry",Logging Workers,139260,1768180,226862400,0.7794063714392513,24997.410419359472
1980,"Farming, Fisheries, and Forestry","Agricultural workers, nec",1383680,1768180,226862400,0.7794063714392513,12713.96296108927
1980,"Farming, Fisheries, and Forestry","First-Line Supervisors of Farming, Fishing, and Forestry Workers",82760,1768180,226862400,0.7794063714392513,36062.13243112615
1980,"Farming, Fisheries, and Forestry",Forest and Conservation Workers,40820,1768180,226862400,0.7794063714392513,17508.092969132776
1980,"Farming, Fisheries, and Forestry",Agricultural Inspectors,1880,1768180,226862400,0.7794063714392513,24118.66489361702
